sample_name	1_oxy2_Ko	2_empty	3_npsA_Ko	4_thdA_Ko	5_npsB_Ko	6_aroX_Ko	7_dhbX_Ko	8_icmX_Ko	9_adsX_Ko	10_hmoX_Ko	11_msfX_Ko	12_uvrX_Ko	13_oxy6_Kg	14_orfABC	15_npsA_Kg	16_thdA_Kg	17_npsB_Kg	18_aroX_Kg	19_dhbX_Kg	20_icmX_Kg	21_adsX_Kg	22_hmoX_Kg	23_msfX_Kg	24_uvrX_Kg	25_oxy1_Km	26_oxy5_Km	27_LeupAB	28_npsA_Km	29_thdA_Km	30_npsB_Km	31_aroX_Km	32_dhbX_Km	33_icmX_Km	34_adsX_Km	35_hmoX_Km	36_msfX_Km	37_uvrX_Km	38_oxy4_Kpas	39_orfA_truncated	40_npsA_Kpa	41_thdA_Kpa	42_npsB_Kpa	43_aroX_Kpa	44_dhbX_Kpa	45_icmX_Kpa	46_adsX_Kpa	47_hmoX_Kpa	48_msfX_Kpa	49_uvrX_Kpa	50_oxy8_Khaux	51_oxy3_Sp
GCF_019050695.1_ASM1905069v1_genomic.fasta	87.215	98.98								100.0			97.133												99.429	97.489	99.19											94.863												97.477	85.311
GCF_019334465.1_ASM1933446v1_genomic.fasta	86.468	95.918	95.201	96.104	95.217	95.299	95.547	96.524	95.231	100.0	92.376	94.253	99.543	99.961	99.803	100.0	99.565	99.744	100.0	99.842	99.795	99.67	99.757	99.646	97.018	95.757		95.003	94.667	95.403	96.838	97.583	95.261	96.821	96.898	94.647	95.623	95.413	94.673	94.74	93.939	95.517	96.667	97.455	95.261	96.524	96.634	94.891	95.712	99.429	84.877
GCF_019378535.1_ASM1937853v1_genomic.fasta	87.4	98.98								100.0			97.353												98.973	97.709	99.109											95.074												97.018	85.255
GCF_019378655.1_ASM1937865v1_genomic.fasta	87.514	98.98											97.353												99.429	97.709	99.352											95.074												97.018	85.539
GCF_019378695.1_ASM1937869v1_genomic.fasta	87.629	98.98											97.353												99.201	97.709	98.866											95.074												97.018	85.539
GCF_019426465.1_ASM1942646v1_genomic.fasta	87.285	98.98	93.688	92.76	94.167	94.872	95.165	96.051	95.026	95.894	92.782	93.103	97.468		95.003	94.667	95.563	96.752	94.667	95.103	96.667	96.898	94.891	95.535	99.087	97.824	99.109	99.934	100.0	99.817	100.0	100.0	100.0	99.436	99.142	99.838	99.823	95.189		97.83	98.268	98.444	99.402	98.855	98.736	98.671	99.142	98.216	98.32	97.133	85.35
GCF_019428105.1_ASM1942810v1_genomic.fasta	87.285	98.98	93.754	92.76	94.145	94.872	95.038	95.893	94.923	95.828	92.782	93.103	97.468		95.069	94.667	95.494	96.752	94.667	94.945	96.667	96.832	94.891	95.491	99.087	97.824	99.109	99.803	100.0	99.703	99.316	99.873	99.842	99.436	99.076	99.676	99.691	95.189		97.83	98.268	98.376	98.889	98.728	98.578	98.671	99.076	98.054	98.276	97.133	85.35
GCF_019428145.1_ASM1942814v1_genomic.fasta	86.986	98.98											97.133												99.429	97.489	99.19											94.863												97.477	85.499
GCF_019428225.1_ASM1942822v1_genomic.fasta	87.215	98.98											97.133												99.429	97.489	99.19											94.863												97.477	85.311
GCF_019460145.1_ASM1946014v1_genomic.fasta	87.056	94.898								96.0			96.087												97.032	99.656	92.146											95.895												95.757	84.688
GCF_019677525.1_ASM1967752v1_genomic.fasta	100.0	100.0	99.408	99.134	99.428	98.803	99.873	100.0	99.487	99.735	99.757	99.248	86.881		95.135	96.97	95.263	95.556	96.97	96.367	95.333	95.899	92.863	94.562	86.986	87.171		93.688	93.665	94.075	95.214	95.293	96.051	95.077	95.701	92.863	93.59	86.416		93.425	93.074	94.235	94.872	94.911	96.051	95.092	95.569	92.539	93.546	86.353	84.26
GCF_019677765.1_ASM1967776v1_genomic.fasta	100.0	98.851	99.408	99.134	99.451	99.573	99.618	99.052	98.513	99.205	99.513	99.558	86.881		95.266	96.97	95.309	95.641	96.97	95.419	94.821	96.296	92.701	94.43	86.986	87.171		93.82	93.665	94.12	95.299	95.293	95.103	94.513	96.098	92.782	93.236	86.416		93.557	93.074	94.28	94.957	94.911	95.103	94.632	95.966	92.457	93.324	86.353	84.26
GCF_019677835.1_ASM1967783v1_genomic.fasta	86.766	95.918	95.003	96.104	95.172	95.214	95.674	96.367	95.128	100.0	92.539	94.385	99.885	99.725	99.343	100.0	99.52	99.487	100.0	99.368	99.385	99.67	99.594	99.735	96.674	96.087		94.938	94.667	95.38	96.752	97.71	95.103	96.615	96.898	94.891	95.756	95.742	94.915	94.806	93.939	95.448	96.581	97.583	95.103	96.268	96.634	95.134	95.844	99.087	84.915
GCF_019678415.1_ASM1967841v1_genomic.fasta	87.215	98.98								100.0			97.018												99.772	97.374	99.271											94.749												97.362	85.499
GCF_019678495.1_ASM1967849v1_genomic.fasta	87.215	97.959											97.133												99.429	97.489	99.109											94.863												97.477	85.405
GCF_019678505.1_ASM1967850v1_genomic.fasta	86.598	94.898											95.512												96.461	99.084	92.389											95.325												95.183	84.31
GCF_019678825.1_ASM1967882v1_genomic.fasta	87.285	98.98	93.688	92.76	94.167	94.872	95.165	96.051	95.026	95.894	92.782	93.103	97.468		95.003	94.667	95.563	96.752	94.667	95.103	96.667	96.898	94.891	95.535	99.087	97.824	99.109	99.934	100.0	99.817	100.0	100.0	100.0	99.436	99.142	99.838	99.823	95.189		97.83	98.268	98.444	99.402	98.855	98.736	98.671	99.142	98.216	98.32	97.133	85.35
GCF_019679175.1_ASM1967917v1_genomic.fasta	87.215	98.98											97.018												99.772	97.374	99.352											94.749												97.362	85.499
GCF_019730455.1_ASM1973045v1_genomic.fasta	86.986	98.98	93.688	92.76	94.076	95.043	95.165	95.735	95.026	95.762	92.863	93.059	96.904		95.003	94.667	95.471	96.923	94.667	94.787	96.667	96.766	95.057	95.491	99.429	97.26	99.109	99.803	100.0	99.817	99.487	100.0	99.684	99.436	99.01	99.757	99.691	94.635		97.83	98.268	98.353	99.06	98.855	98.736	98.671	99.01	98.135	98.276	97.248	85.311
GCF_019730515.1_ASM1973051v1_genomic.fasta	86.986	98.98	93.688	92.76	94.076	95.043	95.165	95.735	95.026	95.762	92.863	93.059	96.904		95.003	94.667	95.471	96.923	94.667	94.787	96.667	96.766	95.057	95.491	99.429	97.26	99.109	99.803	100.0	99.817	99.487	100.0	99.684	99.436	99.01	99.757	99.691	94.635		97.83	98.268	98.353	99.06	98.855	98.736	98.671	99.01	98.135	98.276	97.248	85.311
GCF_019730535.1_ASM1973053v1_genomic.fasta	86.986	98.98	93.688	92.76	94.076	95.043	95.165	95.735	95.026	95.762	92.863	93.059	96.904		95.003	94.667	95.471	96.923	94.667	94.787	96.667	96.766	95.057	95.491	99.429	97.26	99.109	99.803	100.0	99.817	99.487	100.0	99.684	99.436	99.01	99.757	99.691	94.635		97.83	98.268	98.353	99.06	98.855	98.736	98.671	99.01	98.135	98.276	97.248	85.311
GCF_019730985.1_ASM1973098v1_genomic.fasta	86.872	98.98								100.0			97.248												99.315	97.146	99.271											95.205												97.592	85.405
GCF_019731925.1_ASM1973192v1_genomic.fasta	86.986	98.98											96.789												99.772	97.146	99.352											94.749												97.133	85.311
GCF_019771925.1_ASM1977192v1_genomic.fasta	99.427	98.276	99.343	99.134	99.542	99.145	99.873	100.0	99.538	100.0	99.513	99.248	86.997		95.201	96.97	95.263	95.726	96.97	96.367	95.385	96.032	92.701	94.607	87.1	87.4		93.754	93.665	94.122	95.385	95.293	96.051	95.128	95.833	92.782	93.501	86.53		93.491	93.074	94.282	95.043	94.911	96.051	95.143	95.701	92.457	93.59	86.468	84.449
GCF_019803065.1_ASM1980306v1_genomic.fasta	87.215	98.98											97.133												99.429	97.489	99.109											94.863												97.477	85.217
GCF_019913035.1_ASM1991303v1_genomic.fasta	86.468	95.918	95.069	96.104	95.195	95.299	95.547	96.524	95.128	95.894	92.539	94.297	99.543	99.647	99.145	100.0	99.497	99.915	100.0	99.526	99.59	99.868	99.594	99.735	97.018	95.757		95.003	94.667	95.38	96.667	97.583	95.261	96.718	96.964	94.972	95.712	95.413	94.915	94.872	93.939	95.448	96.496	97.455	95.261	96.37	96.7	95.215	95.8	99.429	84.877
GCF_020115135.1_ASM2011513v1_genomic.fasta	87.215	98.98											97.018												99.772	97.374	99.433											94.749												97.362	85.499
GCF_020115525.1_ASM2011552v1_genomic.fasta	87.1	98.98											97.018												99.772	97.374	99.352											94.977												97.362	85.485
GCF_020115535.1_ASM2011553v1_genomic.fasta	99.656	98.851			100.0					100.0	99.594	98.851	86.766				96.407					98.246	92.62	94.385	86.872	87.171				94.611					96.491	92.701	93.236	86.301				94.611					94.737	92.376	93.28	86.239	84.354
GCF_020115715.1_ASM2011571v1_genomic.fasta	86.766	95.918	95.069	95.671	95.172	95.214	95.674	96.682	95.179	95.894	92.62	94.385	99.885	99.921	99.671	99.567	99.474	99.658	99.567	99.684	99.538	99.868	99.757	99.779	96.674	96.087		94.872	95.023	95.357	96.752	97.71	95.419	96.667	96.964	94.972	95.756	95.742	94.915	94.74	93.506	95.425	96.581	97.583	95.419	96.319	96.7	95.215	95.844	99.087	84.915
GCF_020116215.1_ASM2011621v1_genomic.fasta	74.161	98.98								100.0			75.097												75.477	74.761	99.109											74.692												75.097	85.311
GCF_020116275.1_ASM2011627v1_genomic.fasta	99.656	99.425	99.408	98.701	99.359	99.573	99.618	99.368	99.026	100.0	99.513	99.691	86.997		95.266	96.537	95.24	95.641	96.537	95.735	95.282	96.296	92.701	94.341	87.1	87.4		93.82	93.213	94.052	95.299	95.293	95.419	95.026	96.098	92.782	93.103	86.53		93.557	92.641	94.212	94.957	94.911	95.419	94.987	95.966	92.457	93.192	86.468	84.543
GCF_020116315.1_ASM2011631v1_genomic.fasta	87.1	98.98								100.0			96.904												99.886	97.26	99.352											94.863												97.248	85.405
GCF_020116375.1_ASM2011637v1_genomic.fasta	100.0	100.0	99.408	99.134	99.428	98.889	99.618	99.842	99.231	99.669	99.27	99.072	86.881		95.135	96.97	95.263	95.641	96.97	96.524	95.282	96.098	92.539	94.385	86.986	87.171		93.688	93.665	94.075	95.128	95.293	95.893	95.026	95.899	92.376	93.369	86.416		93.425	93.074	94.235	94.786	94.911	95.893	95.143	95.767	92.052	93.324	86.353	84.26
GCF_020116385.1_ASM2011638v1_genomic.fasta	100.0	100.0			100.0					100.0	99.513	99.337	86.881				96.407					98.246	92.701	94.297	86.986	87.171				94.611					96.491	92.782	92.971	86.416				94.611					94.737	92.457	93.059	86.353	84.26
GCF_020116545.1_ASM2011654v1_genomic.fasta	99.656	100.0			100.0					100.0	99.351	99.16	86.881				96.407					98.246	92.62	94.518	86.986	87.285				94.611					96.491	92.539	93.324	86.416				94.611					94.737	92.214	93.413	86.353	84.449
GCF_020116575.1_ASM2011657v1_genomic.fasta	99.084	100.0	99.54	100.0	99.52	99.231	99.873	100.0	99.744	99.735	99.594	99.116	86.651		95.069	96.104	95.217	95.641	96.104	96.367	95.385	96.032	92.701	94.43	86.758	87.056		93.688	92.76	94.053	95.299	95.293	96.051	95.128	95.833	92.701	93.501	86.301		93.425	92.208	94.213	94.957	94.911	96.051	95.143	95.701	92.376	93.457	86.124	84.354
GCF_020116585.1_ASM2011658v1_genomic.fasta	99.313	98.276	99.408	99.134	99.542	99.145	99.873	100.0	99.538	95.0	99.513	99.248	86.881		95.266	96.97	95.263	95.726	96.97	96.367	95.385	96.032	92.701	94.607	86.986	87.285		93.82	93.665	94.122	95.385	95.293	96.051	95.128	95.833	92.782	93.501	86.416		93.557	93.074	94.282	95.043	94.911	96.051	95.143	95.701	92.457	93.59	86.353	84.449
GCF_020116615.1_ASM2011661v1_genomic.fasta	99.542	98.276	99.211	99.134	99.314	98.974	99.364	99.684	99.179	99.139	99.513	99.646	86.766		95.069	96.97	95.24	95.385	96.97	96.051	95.128	96.23	92.701	94.385	86.872	87.171		93.688	93.665	94.006	95.214	95.293	95.735	94.872	96.032	92.782	93.148	86.416		93.425	93.074	94.166	94.872	94.911	95.735	94.885	95.899	92.457	93.236	86.239	84.449
GCF_020116635.1_ASM2011663v1_genomic.fasta	100.0	98.851	99.408	99.134	99.451	99.573	99.618	99.052	98.513	99.205	99.513	99.558	86.881		95.266	96.97	95.309	95.641	96.97	95.419	94.821	96.296	92.701	94.43	86.986	87.171		93.82	93.665	94.12	95.299	95.293	95.103	94.513	96.098	92.782	93.236	86.416		93.557	93.074	94.28	94.957	94.911	95.103	94.632	95.966	92.457	93.324	86.353	84.26
GCF_020116675.1_ASM2011667v1_genomic.fasta	99.313	100.0											86.881												86.986	87.285												86.416												86.353	84.449
GCF_020116695.1_ASM2011669v1_genomic.fasta	86.766	95.918	95.003	96.104	95.057	95.214	95.293	96.682	95.179	95.828	92.863	94.385	99.885	99.725	99.343	100.0	99.565	99.658	100.0	99.684	99.538	99.67	99.594	99.691	96.674	96.087		94.938	94.667	95.311	96.752	97.328	95.419	96.769	96.898	95.296	95.668	95.742	94.915	94.806	93.939	95.357	96.581	97.201	95.419	96.421	96.634	95.539	95.756	99.087	85.104
GCF_020116755.1_ASM2011675v1_genomic.fasta	86.421	94.898											98.74												96.674	96.087	91.707											96.233												97.945	84.854
GCF_020116815.1_ASM2011681v1_genomic.fasta	86.986	98.98											96.789												100.0	97.146	99.352											94.749												97.133	85.311
GCF_020116835.1_ASM2011683v1_genomic.fasta	99.656	99.425	99.408	98.701	99.359	99.573	99.618	99.368	99.026	100.0	99.513	99.691	86.997		95.266	96.537	95.24	95.641	96.537	95.735	95.282	96.296	92.701	94.341	87.1	87.4		93.82	93.213	94.052	95.299	95.293	95.419	95.026	96.098	92.782	93.103	86.53		93.557	92.641	94.212	94.957	94.911	95.419	94.987	95.966	92.457	93.192	86.468	84.543
GCF_020116855.1_ASM2011685v1_genomic.fasta	99.542	99.425	99.408	99.134	99.52	99.573	99.618	99.052	98.615	99.205	99.351	99.469	86.421		95.266	96.97	95.24	95.641	96.97	95.419	94.923	96.296	92.782	94.385	86.644	86.827		93.82	93.665	94.145	95.299	95.293	95.103	94.615	96.098	92.701	93.103	85.959		93.557	93.074	94.305	94.957	94.911	95.103	94.734	95.966	92.376	93.192	86.009	84.196
GCF_020116875.1_ASM2011687v1_genomic.fasta	99.427	98.276	99.474	99.134	99.291	99.231	99.491	99.526	99.231	99.47	98.994	99.646	86.651		94.938	96.97	95.126	95.641	96.97	95.893	95.282	96.164	91.952	94.297	86.758	87.056		93.557	93.665	93.937	95.299	95.42	95.577	95.026	96.098	90.946	93.059	86.203		93.294	93.074	94.097	94.957	95.038	95.577	95.038	95.966	90.744	93.236	86.124	84.449
GCF_020116885.1_ASM2011688v1_genomic.fasta	99.313	100.0	99.474	99.134	99.52	99.231	99.618	99.684	99.744	99.801	99.676	99.293	86.881		95.069	96.97	95.286	95.641	96.97	96.051	95.385	95.966	92.782	94.562	86.986	87.285		93.623	93.665	94.145	95.299	95.293	95.735	95.128	95.767	92.782	93.546	86.416		93.36	93.074	94.305	94.957	94.911	95.735	95.143	95.635	92.457	93.501	86.353	84.637
GCF_020116915.1_ASM2011691v1_genomic.fasta	99.542	99.425	99.408	99.134	99.52	99.573	99.618	99.052	98.615	99.205	99.351	99.469	86.421		95.266	96.97	95.24	95.641	96.97	95.419	94.923	96.296	92.782	94.385	86.644	86.827		93.82	93.665	94.145	95.299	95.293	95.103	94.615	96.098	92.701	93.103	85.959		93.557	93.074	94.305	94.957	94.911	95.103	94.734	95.966	92.376	93.192	86.009	84.196
GCF_020116935.1_ASM2011693v1_genomic.fasta	87.285	98.98	93.754	92.76	94.145	94.872	95.038	96.051	94.923	95.828	92.782	93.103	97.468		95.069	94.667	95.494	96.752	94.667	95.103	96.667	96.832	94.891	95.491	99.087	97.824	99.109	99.803	100.0	99.703	99.316	99.873	100.0	99.436	99.076	99.676	99.691	95.189		97.83	98.268	98.376	98.889	98.728	98.736	98.671	99.076	98.054	98.276	97.133	85.35
GCF_020116955.1_ASM2011695v1_genomic.fasta	87.285	98.98	93.754	92.76	94.145	94.872	95.038	95.893	94.923	95.828		93.639	97.468		95.069	94.667	95.494	96.752	94.667	94.945	96.667	96.832		96.352	99.087	97.824	99.109	99.803	100.0	99.703	99.316	99.873	99.842	99.436	99.076		99.439	95.189		97.83	98.268	98.376	98.889	98.728	98.578	98.671	99.076		98.036	97.133	85.35
GCF_020116975.1_ASM2011697v1_genomic.fasta	99.313	97.126			100.0					100.0	99.513	98.983	86.881				96.407					98.246	92.539	94.474	86.986	87.285				94.611					96.491	92.62	93.236	86.416				94.611					94.737	92.376	93.324	86.353	84.637
GCF_020116995.1_ASM2011699v1_genomic.fasta	87.215	98.98											97.133												99.429	97.489	99.19											94.863												97.477	85.311
GCF_020117015.1_ASM2011701v1_genomic.fasta	87.215	98.98								100.0			97.133												99.429	97.489	99.19											94.863												97.477	85.499
GCF_020117035.1_ASM2011703v1_genomic.fasta	99.542	98.851	99.277	99.134	99.337	98.974	99.491	99.684	99.128	99.205	99.513	99.602	86.766		95.135	96.97	95.263	95.385	96.97	96.051	95.179	96.296	92.701	94.341	86.872	87.171		93.688	93.665	94.029	95.214	95.42	95.735	94.923	96.098	92.782	93.103	86.416		93.425	93.074	94.189	94.872	95.038	95.735	94.936	95.966	92.457	93.192	86.239	84.449
GCF_020117055.1_ASM2011705v1_genomic.fasta	99.313	98.851	99.343	99.134	99.314	99.231	99.491	99.684	99.231	99.47	99.594	99.691	86.881		94.938	96.97	95.149	95.641	96.97	96.051	95.282	96.164	92.62	94.341	86.986	87.285		93.557	93.665	93.96	95.299	95.42	95.735	95.026	96.098	92.701	93.103	86.416		93.294	93.074	94.12	94.957	95.038	95.735	95.038	95.966	92.376	93.192	86.353	84.543
GCF_020117075.1_ASM2011707v1_genomic.fasta	87.1	98.98											97.018												99.772	97.374	99.19											94.977												97.362	85.499
GCF_020117095.1_ASM2011709v1_genomic.fasta	86.872	98.98											97.248												99.315	97.146	99.19											95.205												97.592	85.405
GCF_020117115.1_ASM2011711v1_genomic.fasta	86.468	95.918	95.201	96.537	95.24	95.385	95.674	96.524	95.282	95.894	92.62	94.341	99.543	99.843	99.014	99.567	99.725	99.829	99.567	99.526	99.385	99.736	100.0	99.735	97.018	95.757		94.74	94.667	95.448	96.923	97.71	95.261	96.821	96.964	94.891	95.712	95.413	94.915	94.609	93.939	95.517	96.752	97.583	95.261	96.472	96.7	95.134	95.8	99.429	84.877
GCF_020117225.1_ASM2011722v1_genomic.fasta	99.542	99.425	99.408	99.134	99.52	99.573	99.618	99.052	98.615	99.205	99.351	99.469	86.421		95.266	96.97	95.24	95.641	96.97	95.419	94.923	96.296	92.782	94.385	86.644	86.827		93.82	93.665	94.145	95.299	95.293	95.103	94.615	96.098	92.701	93.103	85.959		93.557	93.074	94.305	94.957	94.911	95.103	94.734	95.966	92.376	93.192	86.009	84.196
GCF_020117275.1_ASM2011727v1_genomic.fasta	99.542	98.851			98.214					100.0	99.513	99.248	86.881				95.808					98.246	92.457	94.385	86.986	87.285				94.012					96.491	92.62	93.28	86.416				94.012					94.737	92.295	93.369	86.353	84.275
GCF_020117355.1_ASM2011735v1_genomic.fasta	99.656	98.851			100.0					100.0	99.59	98.851	86.766				96.407					98.246	92.629	94.385	86.872	87.171				94.611					96.491	92.711	93.236	86.301				94.611					94.737	92.383	93.28	86.239	84.354
GCF_020117435.1_ASM2011743v1_genomic.fasta	86.766	95.918	95.398	96.537	95.286	94.957	95.547	96.682	95.179	95.828	92.62	94.385	99.885	99.843	99.737	99.567	99.588	99.402	99.567	99.684	99.744	99.67	99.757	99.558	96.674	96.087		95.201	94.667	95.471	96.325	97.455	95.419	96.769	96.898	94.972	95.535	95.742	94.915	94.938	93.939	95.54	96.154	97.328	95.419	96.472	96.634	95.215	95.623	99.087	84.915
GCF_020117455.1_ASM2011745v1_genomic.fasta	99.427	98.276	99.408	99.134	99.542	99.145	99.873	100.0	99.538	99.735	99.513	99.248	86.997		95.266	96.97	95.263	95.726	96.97	96.367	95.385	96.032	92.701	94.607	87.1	87.4		93.82	93.665	94.122	95.385	95.293	96.051	95.128	95.833	92.782	93.501	86.53		93.557	93.074	94.282	95.043	94.911	96.051	95.143	95.701	92.457	93.59	86.468	84.543
GCF_020117465.1_ASM2011746v1_genomic.fasta	87.514	98.98											97.468												99.315	97.824	99.271											95.189												97.133	85.633
GCF_020117475.1_ASM2011747v1_genomic.fasta	86.598	94.898								100.0			95.512												96.461	99.084	92.389											95.325												95.183	84.31
GCF_020117515.1_ASM2011751v1_genomic.fasta	86.986	98.98											96.904												99.201	97.26	99.271											94.635												97.248	85.217
GCF_020117535.1_ASM2011753v1_genomic.fasta	87.1	98.98											97.018												99.772	97.374	99.271											94.977												97.362	85.485
GCF_020117545.1_ASM2011754v1_genomic.fasta	87.215	98.98								100.0			97.133												99.658	97.489	99.19											95.091												97.477	85.499
GCF_020117575.1_ASM2011757v1_genomic.fasta	86.766	95.918	95.003	96.104	95.172	95.214	95.674	96.367	95.128	95.828	92.539	94.385	99.885	99.725	99.343	100.0	99.52	99.487	100.0	99.368	99.385	99.67	99.594	99.735	96.674	96.087		94.938	94.667	95.38	96.752	97.71	95.103	96.615	96.898	94.891	95.756	95.742	94.915	94.806	93.939	95.448	96.581	97.583	95.103	96.268	96.634	95.134	95.844	99.087	84.915
GCF_020117595.1_ASM2011759v1_genomic.fasta	87.215	98.98											97.133												99.429	97.489	99.028											94.863												97.477	85.499
GCF_020117615.1_ASM2011761v1_genomic.fasta	86.766	95.918	95.069	96.104	95.217	95.043	95.547	96.682	95.077	95.828	92.457	94.297	99.885	99.764	99.145	100.0	99.474	99.487	100.0	99.684	99.436	99.67	99.594	99.558	96.674	96.087		95.003	94.667	95.403	96.41	97.583	95.419	96.564	96.898	94.972	95.623	95.742	94.915	94.872	93.939	95.471	96.239	97.455	95.419	96.217	96.634	95.215	95.712	99.087	84.915
GCF_020117635.1_ASM2011763v1_genomic.fasta	86.468	95.918	94.938	96.104	95.057	95.214	95.293	96.682	95.179	95.762	92.457	94.385	99.543	99.921	99.277	100.0	99.565	99.658	100.0	99.684	99.538	99.736	99.676	99.514	97.018	95.757		94.872	94.667	95.311	96.752	97.328	95.419	96.769	96.832	94.891	95.668	95.413	94.915	94.74	93.939	95.357	96.581	97.201	95.419	96.421	96.568	95.134	95.756	99.429	84.877
GCF_020117655.1_ASM2011765v1_genomic.fasta	87.1	98.98								100.0			97.018												99.315	97.374	99.109											94.749												97.362	85.217
GCF_020117665.1_ASM2011766v1_genomic.fasta	87.215	98.98											97.133												99.429	97.489	99.028											94.863												97.477	85.499
GCF_020117695.1_ASM2011769v1_genomic.fasta	86.872	98.98											97.018												99.543	97.374	99.352											94.977												97.362	85.311
GCF_020117715.1_ASM2011771v1_genomic.fasta	87.215	98.98											97.133												99.429	97.489	99.028											94.863												97.477	85.405
GCF_020117735.1_ASM2011773v1_genomic.fasta	86.758	98.98								98.039			96.56												99.315	96.918	98.866											94.521												96.904	85.122
GCF_020117755.1_ASM2011775v1_genomic.fasta	86.583	95.918	95.069	95.671	95.24	95.043	95.674	96.682	95.282	95.762	92.62	94.253	99.658	99.882	99.145	99.567	99.657	99.658	99.567	99.684	99.436	99.604	99.757	99.646	97.133	95.872		95.003	94.222	95.494	96.581	97.71	95.419	96.769	96.832	94.972	95.623	95.528	94.915	94.872	93.506	95.54	96.41	97.583	95.419	96.421	96.568	95.215	95.712	99.543	84.972
